"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","05","N","2021086458","0","1","","3","00","Y","MAZD","2016","01","2","","4","00","S","025","","","1","01","99","15","03","PA","0","01","JM1BM1J74G1","P4H"
"","04","N","2021108012","1","1","","1","06","Y","HYUN","2009","01","2","","1","00","E","999","","","2","01","07","01","01","PA","2","01","5NPEU46C09H","P4D"
"","04","N","2021089916","3","1","","1","01","Y","CHEV","2009","02","1","","1","00","N","999","","","1","01","07","01","03","PA","1","01","2G1WT57N691","P4D"
"","15","N","2021076560","2","1","","1","07","Y","HOND","2002","01","1","","1","00","S","025","","","1","01","08","02","01","PA","2","06","JHLRD78462C","T4W"
"","04","N","2021107468","1","2","","1","07","Y","TOYT","2008","","0","","1","00","","000","","","2","02","03","06","11","PA","2","01","4T1BK46KX8U","P4D"
"","15","N","2021068879","3","1","","1","01","Y","KIA","2012","01","1","","1","00","W","999","","","2","01","07","01","03","LA","2","06","5XYKW4A2XCG","T4W"
"0","69","N","2021096476","3","1","0","2","12","Y","JEEP","2018","01","1","12","4","00","W","025","","0","2","01","03","16","01","PA","2","06","3C4NJDBB8JT","T"
"","69","N","2021093004","1","2","","2","07","N","FORD","2014","","0","","1","00","","000","","","2","02","01","06","11","PA","2","04","1FTFX1EF3EK","T"
"","15","N","2021069417","3","1","","1","12","Y","SUBA","2012","02","1","","1","00","N","999","","","1","01","02","01","01","DC","1","06","4S4BRBKC2C3","T4W"
"","15","N","2021101312","3","3","","2","11","Y","DODG","2005","99","1","","1","00","N","999","","","1","01","05","01","03","PA","1","06","1D4HB48N45F","T4W"
"","09","N","2021127026","1","1","","1","06","Y","TOYT","2020","01","1","","1","00","N","005","","","2","01","03","02","01","PA","2","01","4T1F11AK8LU","P"
"","15","N","2021118008","3","1","","1","02","Y","SUBA","2010","02","2","","1","00","W","010","","","1","01","99","12","01","PA","2","06","JF2SH6BC3AH","T4W"
"","69","N","2021118582","1","1","","1","06","Y","VOLV","2019","01","3","","1","00","N","999","","","2","01","01","12","03","PA","2","06","LYV102RK5KB","T"
"","04","N","2021112016","0","1","","1","06","Y","KIA","2020","01","1","","1","00","S","999","","","2","01","05","01","01","PA","2","01","99999999999","P4D"
"","04","N","2021078130","3","1","","1","12","Y","MERZ","1999","01","1","","1","00","W","999","","","1","01","05","01","01","PA","1","01","WDBJF82H1XX","P4D"
"","69","N","2021087702","3","1","","1","01","Y","HOND","2017","01","1","","1","00","W","035","","","2","01","12","01","01","PA","2","06","5J6RW1H89HL","T"
"","09","N","2021107092","3","1","","2","07","Y","HOND","2019","02","1","","1","00","N","050","","","2","01","05","01","03","PA","2","01","2HGFC2F60KH","P"
"","04","N","2021102348","3","1","","2","02","Y","CHEV","2015","01","1","","4","00","W","035","","","1","01","05","16","13","PA","1","01","1G1125S32FU","P4D"
"","69","N","2021099970","2","1","","1","01","Y","MAZD","2020","01","1","","1","00","U","000","","","3","01","07","03","01","PA","2","01","JM3KFBCM8L0","T"
"","04","N","2021101328","3","1","","3","12","Y","HOND","2001","01","2","","3","00","W","999","","","1","01","04","17","01","PA","1","01","2HGES16521H","P4D"
"","69","N","2021086139","3","1","","1","10","Y","JEEP","2019","01","2","","1","00","S","999","0","","2","01","03","01","06","PA","1","01","1C4PJMBX0KD","T"
"","09","N","2021082042","3","1","","3","13","Y","NISS","2020","01","1","","1","00","W","999","","","1","01","05","01","11","PA","0","01","3N1CP5BV1LL","P"
"","04","N","2021067663","3","1","","1","11","Y","NISS","2015","01","1","","3","00","N","030","","","3","01","02","17","09","PA","1","01","1N4AL3AP4FC","P4D"
"","15","N","2021119706","2","2","","1","11","Y","MITS","2016","","0","","1","00","","000","","","2","02","07","06","01","PA","2","01","JA4AR3AW2GZ","T4W"
"","09","N","2021081959","1","1","","2","10","Y","ACUR","2019","01","2","","1","00","E","999","","","1","01","05","01","01","PA","2","01","19UUB2F62KA","P"
"","04","N","2021084059","2","1","","2","12","Y","CHEV","2013","01","1","","1","00","E","999","0","","1","01","08","01","01","PA","1","01","1G11C5SA6DF","P4D"
"","04","N","2021068713","1","1","","1","12","Y","KIA","2011","01","1","","1","00","W","999","","","1","01","09","01","01","PA","1","01","KNAGM4A76B5","P4D"
"","02","N","2021068898","9","4","","1","12","U","CHEV","2004","01","1","","1","00","W","999","","","2","01","05","01","03","PA","1","01","1G1YY22G245","PCP"
"","69","N","2021121051","3","1","","2","01","U","MITS","2022","01","1","","1","00","E","999","","","1","01","07","10","99","PA","1","01","JA4J4TA81NZ","T"
"","15","N","2021123737","3","1","","3","12","Y","GMC","2012","02","1","","4","00","E","999","","","1","01","02","16","02","PA","1","06","1GKKVTED0CJ","T4W"
"","09","N","2021083407","3","1","","1","01","Y","TOYT","2020","01","1","","1","00","E","999","","","1","01","02","01","01","PA","1","01","JTDEPRAEXLJ","P"
"","09","N","2021127134","3","1","","2","01","Y","FORD","2019","01","1","","1","00","N","025","","","1","01","07","01","13","PA","1","01","3FA6P0LU7KR","P"
"","15","N","2021086008","3","1","","1","01","Y","DODG","2015","01","1","","1","46","S","025","","","1","01","05","01","01","PA","2","07","3C4PDDBG4FT","T4W"
"","05","N","2021110574","3","1","","1","01","Y","FORD","2016","02","4","","1","00","W","070","","","1","01","12","01","06","PA","1","01","1FADP3K27GL","P4H"
"","15","N","2021054209","3","1","","1","12","Y","FORD","2013","02","2","","3","00","W","050","0","","1","01","03","17","01","PA","1","06","1FMCU0GX4DU","T4W"
"","15","N","2021128389","2","2","","3","05","Y","SUBA","2014","","0","","1","00","E","000","","","2","02","04","06","12","PA","1","01","4S4BRBCC0E3","T4W"
"","15","N","2021109419","3","1","","3","12","U","NISS","2011","01","1","","4","00","S","085","","","1","01","05","16","01","PA","1","06","5N1AN0NW0BC","T4W"
"","04","N","2021083866","2","1","","2","05","Y","BUIC","2014","01","1","","1","00","N","040","","","1","01","03","12","01","PA","2","01","1G4PP5SK1E4","P4D"
"","15","N","2021121622","3","1","","1","11","Y","CHEV","2002","02","1","","3","00","E","999","","","2","01","01","17","01","PA","2","01","1GNEK13Z32J","T4W"
"","69","N","2021108418","1","2","","1","10","Y","KIA","2020","","0","","1","46","","000","","","1","02","05","06","01","PA","2","07","KNDMB5C15L6","T"
"","05","N","2021108795","1","1","","1","06","Y","VOLK","2008","01","1","","1","00","S","000","","","5","01","01","03","03","PA","2","01","WVWDA71KX8W","P4H"
"","20","N","2021085753","3","1","","1","12","Y","HD","2016","01","1","","1","41","S","999","","","1","01","01","01","03","PA","1","02","1HD1BWV16GB","MRS"
"","01","N","2021095818","3","1","","2","01","Y","MAZD","2003","01","1","","1","00","W","999","","","1","01","07","01","01","PA","1","01","JM1NB353830","PCV"
"","51","N","2021092406","3","1","","1","11","Y","CHEV","2016","01","1","","1","00","S","020","","","1","01","99","12","01","PA","1","04","1GCVKREH2GZ","T4C"
"","02","N","2021086131","3","2","","3","11","Y","NISS","2008","","0","","1","00","","000","","","2","02","07","06","11","PA","2","01","1N4AL24E18C","PCP"
"","51","N","2021119327","3","1","","1","12","Y","FORD","2009","01","1","","1","00","E","035","","","2","01","02","01","01","PA","2","04","1FTRF12W59K","TPK"
"","09","N","2021093371","3","1","","1","11","Y","KIA","2018","01","1","","1","00","W","999","","","2","01","01","01","01","PA","2","01","3KPFL4A75JE","P"
"","09","N","2021102964","0","1","","3","01","Y","FORD","2018","01","1","","1","00","N","010","","","1","01","05","12","03","PA","1","01","3FA6P0HDXJR","P"
"","04","N","2021101605","3","1","","1","12","Y","CHEV","2008","02","3","","4","00","S","999","","","1","01","01","12","03","PA","1","01","2G1WT58N289","P4D"
"","","","2021109748","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","40","N","2022016699","3","1","","3","01","Y","GMC","2004","02","1","","4","46","E","999","","","1","01","03","16","01","PA","1","07","1GTHG35U441","TSV"
"","69","N","2021110635","3","1","","4","05","Y","GMC","2021","01","3","","1","00","N","010","","","1","01","03","01","01","PA","2","04","1GKS2JKL7MR","T"
"","06","N","2021092647","1","2","","1","01","Y","SUBA","2015","","0","","1","00","","000","","","3","02","02","06","01","NC","2","01","JF1GPAA63F8","PSW"
"","15","N","2021087159","3","1","","1","01","Y","DODG","2009","02","2","","1","46","S","025","","","2","01","02","01","01","PA","1","07","3D4GG57VX9T","T4W"
"","51","N","2021104996","3","1","","1","10","Y","CHEV","2015","01","1","","1","00","S","035","","","2","01","04","01","01","PA","1","04","1GCGTCE36F1","TCW"
"","04","N","2021126591","3","1","","1","12","Y","FORD","2007","01","2","","1","00","N","999","","","2","01","12","02","04","PA","1","01","1FAFP34N37W","P4D"
"","15","N","2021114112","1","1","","1","12","Y","HYUN","2017","01","2","","3","00","W","999","","","2","01","03","17","01","PA","2","06","KM8SMDHF7HU","T4W"
"","69","N","2021125662","3","1","","1","09","Y","FORD","2020","01","1","","1","00","S","030","","","3","01","01","01","01","PA","2","04","1FTER4FH6LL","T"
"","04","N","2021103024","2","1","","1","06","Y","VOLK","2010","02","3","","1","00","W","000","","","2","01","02","03","01","PA","2","01","3VWJZ7AJ8AM","P4D"
"","04","N","2022009926","3","2","","1","99","U","CADI","2014","","0","","3","00","E","999","","","1","01","03","99","01","PA","0","01","2G61M5S3XE9","P4D"
"","15","N","2021127029","3","1","","1","12","Y","HYUN","2012","01","1","","1","00","N","999","","","4","01","02","01","01","PA","1","01","5XYZHDAG1CG","T4W"
"","04","N","2021104082","1","1","","1","12","Y","CHRY","2016","01","1","","1","00","N","999","","","1","01","03","12","01","PA","1","01","1C3CCCAB2GN","P4D"
"","04","N","2021119195","2","1","","1","06","Y","CHEV","2017","02","2","","1","00","N","015","","","2","01","07","02","13","PA","2","01","1G1ZE5ST0HF","P4D"
"","09","N","2022004845","3","1","","3","11","Y","SUBA","2021","01","1","","3","00","W","040","","","1","01","07","17","03","PA","1","01","4S3BWAF68M3","P"
"","09","N","2021046571","3","1","","2","01","Y","MERZ","9999","01","1","","1","00","E","025","0","","2","01","02","01","03","PA","1","01","99999999999",""
"","69","N","2021077558","1","1","","1","06","Y","MITS","2017","01","1","","1","00","E","001","","","2","01","01","98","03","PA","2","06","JA4AR3AU3HZ","T"
"","04","N","2021072467","3","1","","2","01","U","NISS","2012","01","1","","1","00","S","999","","","1","01","03","01","01","PA","0","01","1N4AL2AP6CC","P4D"
"","69","N","2021063962","3","1","","1","12","Y","CHEV","2019","01","1","","1","00","E","025","","","1","01","12","01","01","PA","1","06","3GNCJPSB6KL","T"
"","04","N","2021084745","3","3","","1","12","Y","MAZD","2011","01","1","","1","00","N","099","","","1","01","01","01","09","PA","1","01","JM1BL1UF1B1","P4D"
"","15","N","2021099551","3","1","","1","02","Y","HOND","2015","01","1","","1","00","E","999","","","2","01","09","02","03","PA","2","01","2HKRM4H51FH","T4W"
"","04","N","2021079765","2","1","","1","09","Y","KIA","2011","01","1","","4","00","S","060","","","1","01","03","16","03","PA","1","01","KNAGN4A78B5","P4D"
"","51","N","2021075510","2","1","","3","12","Y","NISS","2013","01","1","","3","00","S","040","0","","1","01","01","17","04","PA","2","04","1N6AD0CW7DN","T4C"
"","28","N","2021046441","3","1","","1","12","N","SUZI","2005","01","1","","1","41","N","065","0","","1","01","01","15","01","PA","1","02","JS1GR7JA852","MRC"
"","04","N","2021045951","3","1","","1","12","Y","FORD","2014","02","1","","1","00","N","045","0","","1","01","02","01","09","PA","1","01","1FADP3F2XEL","P4D"
"","15","N","2021086236","1","1","","1","06","Y","HOND","2016","01","1","","1","00","S","000","0","","2","01","09","03","01","PA","2","06","2HKRM4H56GH","T4W"
"","04","N","2021059680","3","3","","1","03","N","BUIC","2003","02","1","","1","00","E","045","0","","1","01","03","01","03","PA","1","01","1G4CU541034","P4D"
"","04","N","2021073600","2","4","","1","06","U","INFI","2015","01","1","","1","00","N","999","","","1","05","05","02","01","PA","2","01","JN1CV6AR8FM","P4D"
"4","","N","2021085868","2","1","0","1","00","U","CANA","2020","00","2","00","1","00","E","999","","0","1","01","07","13","01","","0","09","",""
"","69","N","2021098705","3","1","","1","11","Y","JEEP","2021","03","1","","1","00","W","015","","","2","01","12","12","03","OK","2","01","3C4NJDCB2MT","T"
"","69","N","2021090168","1","1","","1","06","Y","JEEP","2020","01","1","","1","00","S","020","0","","2","01","05","02","03","PA","2","01","1C4PJMCB4LD","T"
"","04","N","2021052053","3","1","","2","01","Y","CHEV","2015","01","1","","1","00","S","025","0","","1","01","05","01","01","PA","1","01","1G1JC5SG8F4","P4D"
"","51","N","2021042305","3","1","","2","01","Y","FORD","2017","08","2","","1","02","E","999","0","","1","01","03","01","01","PA","2","05","1FDUF5HT0HE","TCB"
"","04","N","2021056780","3","1","","1","11","Y","BUIC","2020","01","2","","1","00","N","025","0","","1","01","07","01","01","GA","1","01","99999999999","P4D"
"","73","Y","2021098069","1","1","","1","06","Y","FORD","2014","02","1","","1","00","N","000","","","2","01","03","03","01","PA","2","05","1F65F5KY0E0","TIC"
"","04","N","2021095266","3","1","","3","12","Y","CHEV","2016","03","1","","1","00","W","055","","","1","01","02","01","03","FL","1","01","1G1BE5SM3G7","P4D"
"","69","N","2021113399","3","1","","1","07","Y","NISS","2020","01","1","","1","00","E","055","","","2","01","12","01","01","PA","3","06","KNMAT2MV6LP","T"
"","15","N","2021105782","2","1","","2","06","Y","TOYT","2016","01","1","","1","00","W","999","","","2","01","03","02","01","PA","3","06","JTEBU5JR2G5","T4W"
"","04","N","2021115829","3","1","","1","02","Y","HOND","2008","01","1","","1","00","N","040","","","1","01","12","15","03","WV","1","01","1HGCP26318A","P4D"
"","09","N","2021071522","3","2","","3","06","U","HOND","2017","00","0","","1","00","","000","","","2","03","07","06","12","OH","2","01","99999999999",""
"","04","N","2021057968","3","1","","1","01","Y","VOLK","2015","01","2","","1","99","N","999","","","2","01","03","01","03","PA","2","01","3VWD17AJ0FM","P4D"
"","51","N","2021063917","3","1","","2","12","Y","DODG","1992","02","1","","1","00","N","040","","","1","01","04","01","01","PA","1","01","1B7FL26X7NS","TPK"
"","04","N","2021062807","2","1","","1","14","Y","MITS","2010","01","1","","1","00","S","999","0","","1","01","05","02","01","PA","1","01","4A32B2FF7AE","P4D"
"","09","N","2021062949","3","1","","2","06","Y","TOYT","2019","01","1","","1","00","S","060","","","2","01","05","01","01","PA","2","01","4T1B21FB0KU","P"
"","","N","2021061602","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","29","N","2021054266","3","1","","1","03","U","YAMA","2020","01","1","","1","41","W","010","0","","2","01","05","12","04","PA","2","02","JYARM27E0LA","M"
"","04","N","2021107401","3","1","","1","11","Y","HOND","2017","01","1","","1","00","N","070","","","1","01","02","01","01","OH","1","01","1HGCR2F35HA","P4D"
"","04","N","2021094324","3","1","","1","12","Y","TOYT","2006","01","1","","4","00","U","999","","","1","01","07","16","01","PA","1","01","1NXBR32E06Z","P4D"
"","15","N","2021114975","3","1","","2","05","Y","HOND","2007","01","1","","1","00","N","999","","","2","01","03","02","01","PA","2","06","JHLRE48527C","T4W"
"","15","N","2021108848","2","1","","3","11","Y","KIA","2005","02","1","","1","00","E","010","","","1","01","12","01","06","PA","1","06","KNDJD733655","T4W"
"","","N","2021102095","0","1","","1","12","","","","00","1","","1","45","E","","","","1","11","","01","11","","1","21","",""
"","04","N","2021065941","3","1","","1","03","Y","CHEV","2016","01","1","","1","00","W","025","","","1","01","07","01","11","PA","3","01","1G1ZE5ST5GF","P4D"
"","","","2021082895","","","","","","","","","","1","","","","","","","","2","32","","","","","2","","",""
"","15","N","2021107356","2","1","","3","06","Y","PORS","2014","02","4","","1","00","S","015","","","2","01","05","01","01","PA","2","06","WP1AF2A24EL","T4W"
"","04","N","2021101312","1","2","","3","11","Y","KIA","2010","","0","","1","00","","000","","","3","02","07","06","12","PA","2","01","KNAGG4A83A5","P4D"
"","15","N","2021125782","3","1","","1","12","Y","DODG","2003","02","1","","1","00","E","999","","","3","01","08","01","01","PA","2","01","1D4HS48N73F","T4W"
"","69","N","2021119995","2","1","","1","06","Y","CHEV","2018","01","1","","1","00","N","999","","","1","01","08","01","01","PA","2","06","2GNAXTEX6J6","T"
"","40","N","2021082945","3","1","","2","01","Y","HOND","2009","01","1","","1","46","E","020","","","1","01","03","01","01","PA","1","07","5FNRL38679B","TSV"
"","04","N","2021121247","3","3","","1","99","U","CHRY","2007","02","1","","1","00","N","999","","","1","01","12","01","01","PA","1","01","2C3LA63H97H","P4D"
"","15","N","2021077775","3","1","","1","11","Y","DODG","2011","01","6","","1","00","S","045","","","1","01","02","01","03","PA","0","01","1D4PT4GX8BW","T4W"
"","15","N","2021107350","2","1","","3","12","Y","NISS","2003","02","1","","1","00","N","030","","","1","01","05","01","01","PA","1","01","5N1MD28Y53C","T4W"
"","04","N","2021104178","3","4","","1","01","Y","DODG","2016","02","1","","1","00","N","030","","","1","05","05","01","01","PA","1","01","1C3CDFBB2GD","P4D"
"","04","N","2021074165","3","1","","2","11","Y","ACUR","2010","01","1","","1","00","N","055","","","1","01","07","01","03","PA","1","01","19UUA9F51AA","P4D"
"","04","N","2021068852","2","1","","1","12","Y","OLDS","1986","01","2","","1","00","S","015","","","1","01","08","01","13","PA","1","01","2G3GM69YXG2","P4D"
"","04","N","2021071912","3","1","","1","05","Y","HYUN","2009","01","1","","1","00","E","999","","","2","01","02","01","01","PA","2","01","KMHDU46D99U","P4D"
"","69","N","2021122153","3","1","","2","12","Y","KIA","2020","01","1","","1","00","S","040","","","1","01","12","01","01","PA","1","06","KNDP6CAC9L7","T"
"","51","N","2021121659","3","1","","1","12","Y","CHEV","2006","01","1","","1","00","E","999","","","1","01","04","01","03","PA","1","04","1GCHK29G56E","T4C"
"","04","N","2021110690","3","1","","1","12","Y","TOYT","2006","02","1","","1","00","W","020","","","1","01","07","01","01","VA","1","01","2T1BR32E66L","P4D"
"","09","N","2021117826","3","1","","1","12","Y","SUBA","2019","01","1","","1","00","N","045","","","1","01","99","01","01","PA","1","01","4S3GTAB69K3","P"
"","51","N","2021122430","1","1","","1","06","Y","RAM","2017","01","1","","1","00","E","000","","","2","01","05","03","03","PA","2","04","1C6RR7FG6HS","TCW"
"","05","N","2021128668","3","1","","1","11","Y","TOYT","2008","01","1","","1","00","W","035","","","1","01","12","01","04","PA","1","01","JTKKU10408J","P4H"
"","69","N","2021094292","1","1","","1","12","Y","NISS","2021","02","1","","1","00","S","999","","","1","01","06","02","04","CA","1","06","5N1AT3AB4MC","T"
"0","51","N","2021103274","3","1","0","2","12","Y","FORD","2012","01","2","12","3","00","S","039","1","0","2","01","02","17","01","PA","2","04","1FTBF2B68CE","TPK"
"","06","N","2021125195","1","1","","1","09","Y","SUBA","2010","02","2","","1","00","W","045","","","2","01","10","01","06","PA","2","01","JF1GH6B63AH","PSW"
"","69","N","2021119985","1","1","","1","06","Y","TOYT","2021","01","1","","1","00","S","000","","","1","01","03","03","01","PA","2","06","5TDFZRBH9MS","T"
"","04","N","2021094321","3","1","","1","06","Y","TOYT","2014","02","1","","1","00","S","000","","","2","01","02","03","06","PA","3","01","4T4BF1FK3ER","P4D"
"","","N","2021090145","1","2","","1","07","Y","INTL","2009","","0","","1","00","","000","","","2","02","06","06","06","PA","2","18","",""
"","69","N","2021119995","3","1","","1","06","Y","FORD","2019","01","1","","1","00","N","999","","","2","01","02","01","01","GA","3","06","1FMCU9GD4KU","T"
"","69","N","2021121391","3","1","","1","01","Y","CHEV","2019","01","2","","4","00","W","015","","","2","01","03","12","03","PA","2","04","2GCVKPECXK1","T"
"","15","N","2021088372","1","2","","2","06","Y","VOLK","2013","","0","","1","00","S","000","","","3","02","01","06","11","OH","2","01","WVGAV7AX6DW","T4W"
"","04","N","2021083958","3","1","","1","01","Y","FORD","2012","02","1","","1","00","E","999","","","1","01","05","01","01","PA","1","01","3FAHP0HG5CR","P4D"
"","15","N","2021100582","3","1","","1","12","Y","KIA","2012","01","2","","1","00","W","999","","","1","01","02","01","01","PA","1","06","5XYKTCA66CG","T4W"
"","69","N","2021122245","3","3","","1","12","U","KIA","2021","03","1","","1","00","N","999","","","1","05","12","98","01","MD","1","06","5XYRGDLC3MG","T"
"","04","N","2021108418","1","1","","1","10","Y","FORD","2000","01","2","","1","00","N","999","","","2","01","01","18","01","PA","3","01","1FAFP5220YG","P4D"
"","04","N","2021110292","3","1","","1","06","Y","CHEV","2005","01","1","","1","00","E","025","","","2","01","01","01","03","PA","2","01","1G1AK52F057","P4D"
